Vitesse,iter,PWM,Moteur état,état machine, flowing state, isFlowing, flowingChrono, stoppedChrono, Courant, etat wattmetre,Kp, capteur, rCapteur, timestamp, dérivée 1, dérivée 2
0.00,12274,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2219.79,5675276,-0.00,-0.00
0.00,12275,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2218.38,5676216,-0.00,0.00
0.00,12276,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2216.06,5677156,-0.00,-0.00
0.00,12277,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2216.06,5678096,-0.00,0.00
0.00,12278,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2214.48,5679037,-0.00,-0.00
0.00,12279,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2212.95,5679978,-0.00,0.00
0.00,12280,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2211.24,5680919,-0.00,-0.00
0.00,12281,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2208.25,5681860,-0.00,-0.00
0.00,12282,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2203.37,5682801,-0.00,-0.00
0.00,12283,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2199.65,5683742,-0.00,0.00
0.00,12284,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2199.65,5684683,-0.00,0.00
0.00,12285,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2196.66,5685624,-0.00,-0.00
0.00,12286,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2193.24,5686565,-0.00,-0.00
0.00,12287,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2190.25,5687506,-0.00,0.00
0.00,12288,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2188.96,5688447,-0.00,0.00
0.00,12289,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2188.96,5689388,-0.00,0.00
0.00,12290,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2188.78,5690329,-0.00,-0.00
0.00,12291,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2189.09,5691271,0.00,0.00
0.00,12292,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2189.09,5692213,0.00,-0.00
0.00,12293,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2189.94,5693155,0.00,0.00
0.00,12294,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2190.06,5694097,0.00,-0.00
0.00,12295,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2189.88,5695039,-0.00,-0.00
0.00,12296,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2190.67,5695981,0.00,0.00
0.00,12297,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2192.69,5696923,0.00,0.00
0.00,12298,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2193.18,5697865,0.00,-0.00
0.00,12299,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2193.18,5698807,0.00,-0.00
0.00,12300,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2193.48,5699749,0.00,0.00
0.00,12301,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2193.66,5700691,0.00,-0.00
0.00,12302,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.19,2194.34,5701633,0.00,0.00
0.00,12303,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2195.68,5702575,0.00,0.00
0.00,12304,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2198.24,5703518,0.00,0.00
0.00,12305,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2200.38,5704461,0.00,-0.00
0.00,12306,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2200.38,5705404,0.00,-0.00
0.00,12307,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2202.27,5706347,0.00,0.00
0.00,12308,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2204.04,5707290,0.00,-0.00
0.00,12309,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2206.05,5708233,0.00,0.00
0.00,12310,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2208.86,5709176,0.00,0.00
0.00,12311,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2211.24,5710119,0.00,-0.00
0.00,12312,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2212.83,5711062,0.00,-0.00
0.00,12313,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2212.83,5712005,0.00,-0.00
0.00,12314,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2213.87,5712948,0.00,0.00
0.00,12315,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2214.36,5713891,0.00,-0.00
0.00,12316,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2215.27,5714835,0.00,0.00
0.00,12317,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2217.77,5715779,0.00,0.00
0.00,12318,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2219.97,5716723,0.00,-0.00
0.00,12319,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2221.07,5717667,0.00,-0.00
0.00,12320,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2221.07,5718611,0.00,-0.00
0.00,12321,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2221.56,5719555,0.00,0.00
0.00,12322,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2221.56,5720499,0.00,-0.00
0.00,12323,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2222.96,5721443,0.00,0.00
0.00,12324,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2224.73,5722387,0.00,0.00
0.00,12325,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2226.99,5723331,0.00,0.00
0.00,12326,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2229.55,5724275,0.00,0.00
0.00,12327,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2229.55,5725219,0.00,-0.00
0.00,12328,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2230.77,5726163,0.00,0.00
0.00,12329,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2230.96,5727108,0.00,-0.00
0.00,12330,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2231.38,5728053,0.00,0.00
0.00,12331,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2232.97,5728998,0.00,0.00
0.00,12332,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2235.53,5729943,0.00,0.00
0.00,12333,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2237.37,5730888,0.00,-0.00
0.00,12334,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2237.37,5731833,0.00,-0.00
0.00,12335,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2237.37,5732778,0.00,0.00
0.00,12336,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2236.76,5733723,-0.00,-0.00
0.00,12337,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2237.06,5734668,-0.00,0.00
0.00,12338,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2235.78,5735613,-0.00,-0.00
0.00,12339,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2233.34,5736558,-0.00,-0.00
0.00,12340,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2231.57,5737503,-0.00,0.00
0.00,12341,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2231.57,5738448,-0.00,0.00
0.00,12342,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2229.43,5739394,-0.00,-0.00
0.00,12343,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2227.05,5740340,-0.00,-0.00
0.00,12344,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2223.57,5741286,-0.00,-0.00
0.00,12345,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2218.93,5742232,-0.00,-0.00
0.00,12346,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2214.84,5743178,-0.00,0.00
0.00,12347,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2210.08,5744124,-0.00,-0.00
0.00,12348,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2207.76,5745070,-0.00,0.00
0.00,12349,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2207.76,5746016,-0.00,0.00
0.00,12350,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2206.85,5746962,-0.00,-0.00
0.00,12351,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2205.87,5747908,-0.00,-0.00
0.00,12352,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2204.83,5748854,-0.00,-0.00
0.00,12353,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2204.16,5749800,-0.00,0.00
0.00,12354,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.20,2204.16,5750747,-0.00,0.00
0.00,12355,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2206.24,5751694,0.00,0.00
0.00,12356,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2206.24,5752641,0.00,-0.00
0.00,12357,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2209.17,5753588,0.00,0.00
0.00,12358,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2212.34,5754535,0.00,0.00
0.00,12359,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2215.45,5755482,0.00,-0.00
0.00,12360,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2217.59,5756429,0.00,-0.00
0.00,12361,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2219.36,5757376,0.00,-0.00
0.00,12362,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2221.74,5758323,0.00,0.00
0.00,12363,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2221.74,5759270,0.00,-0.00
0.00,12364,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.22,2224.18,5760217,0.00,0.00
0.00,12365,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2225.59,5761164,0.00,-0.00
0.00,12366,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2226.38,5762111,0.00,-0.00
0.00,12367,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2227.66,5763059,0.00,0.00
0.00,12368,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2229.68,5764007,0.00,0.00
0.00,12369,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2230.29,5764955,0.00,-0.00
0.00,12370,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2230.29,5765903,0.00,-0.00
0.00,12371,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2230.35,5766851,0.00,0.00
0.00,12372,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2230.65,5767799,0.00,0.00
0.00,12373,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2231.87,5768747,0.00,0.00
0.00,12374,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2231.75,5769695,0.00,-0.00
0.00,12375,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.23,2233.58,5770643,0.00,0.00
0.00,12376,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2236.88,5771591,0.00,0.00
0.00,12377,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.24,2236.88,5772539,0.00,-0.00
0.00,12378,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.25,2248.35,5773487,0.01,0.00
0.00,12379,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.25,2246.77,5774435,0.01,-0.00
0.00,12380,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.16,2155.15,5775384,-0.05,-0.00
0.00,12381,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.12,2122.99,5776333,-0.07,0.00
0.00,12382,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.16,2159.85,5777282,0.00,0.00
0.00,12383,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2208.37,5778231,0.04,0.00
0.00,12384,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.21,2208.37,5779180,0.03,-0.00
0.00,12385,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.26,2255.55,5780129,0.02,0.00
0.00,12386,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.53,2525.63,5781078,0.17,0.00
0.00,12387,100.00,0,0,7,1,0,0, 0.00,1,2.00,3.30,3300.66,5782027,0.55,0.00
0.00,12388,100.00,0,0,7,1,0,0, 0.00,1,2.00,3.12,3115.54,5782976,0.31,-0.00
0.00,12389,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.89,2893.37,5783925,-0.21,-0.00
0.00,12390,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.50,2504.09,5784874,-0.32,-0.00
0.00,12391,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.50,2504.09,5785823,-0.21,0.00
0.00,12392,100.00,0,0,7,1,0,0, 0.00,1,2.00,3.27,3271.24,5786772,0.40,0.00
0.00,12393,100.00,0,0,7,1,0,0, 0.00,1,2.00,3.83,3830.44,5787722,0.70,-0.00
0.00,12394,100.00,0,0,7,1,0,0, 0.00,1,2.00,3.33,3328.86,5788672,0.03,-0.00
0.00,12395,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.88,2875.98,5789622,-0.50,0.00
0.00,12396,100.00,0,0,7,1,0,0, 0.00,1,2.00,2.64,2637.94,5790572,-0.36,0.00
0.00,12397,100.00,0,0,7,1,0,0, 0.00,1,2.00,1.58,1581.97,5791522,-0.68,-0.00
0.00,12398,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.70,703.25,5792472,-1.02,0.00
0.00,12399,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.70,703.25,5793422,-0.46,0.00
0.00,12400,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.73,727.78,5794372,0.01,0.00
0.00,12401,100.00,0,0,7,1,0,0, 0.00,1,2.00,1.07,1070.19,5795322,0.19,0.00
0.00,12402,100.00,0,0,7,1,0,0, 0.00,1,2.00,1.32,1324.95,5796272,0.31,-0.00
0.00,12403,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.53,532.47,5797222,-0.28,-0.00
0.00,12404,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.34,342.04,5798172,-0.52,0.00
0.00,12405,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.34,342.04,5799123,-0.10,0.00
0.00,12406,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.57,567.38,5800074,0.12,0.00
0.00,12407,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.72,717.04,5801025,0.20,-0.00
0.00,12408,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.72,717.04,5801976,0.08,-0.00
0.00,12409,100.00,0,0,7,1,0,0, 0.00,1,2.00,0.90,900.09,5802927,0.10,0.00
0.00,12410,100.00,0,0,7,1,0,0, 0.00,1,2.00,1.12,1124.94,5803878,0.21,0.00
0.00,12411,100.00,0,1,7,1,0,0, 0.00,1,2.00,1.45,1449.65,5804829,0.29,0.00
0.00,12412,100.00,0,2,7,1,0,0, 0.00,1,2.00,1.45,1449.65,5805780,0.17,-0.00
0.00,12413,106.39,1,2,7,1,26,0, 0.00,1,2.00,1.78,1776.06,5806731,0.17,0.00
0.00,12414,106.39,1,2,7,1,105,0, 0.00,1,2.00,2.64,2640.08,5807682,0.63,0.00
0.00,12415,106.39,1,2,7,1,186,0, 0.00,1,2.00,2.91,2913.27,5808633,0.60,-0.00
0.00,12416,114.85,1,2,7,1,267,0, 0.00,1,2.00,3.15,3146.55,5809584,0.27,-0.00
0.00,12417,114.85,1,0,7,1,348,0, 0.00,1,2.00,3.28,3281.07,5810535,0.19,-0.00
0.00,12418,114.85,0,0,7,1,429,0, 0.00,1,2.00,3.37,3367.43,5811487,0.12,-0.00
0.00,12419,114.85,0,0,7,1,510,0, 0.00,1,2.00,2.87,2867.43,5812439,-0.22,-0.00
0.00,12420,114.85,0,0,7,1,592,0, 0.00,1,2.00,2.87,2867.43,5813391,-0.26,0.00
0.00,12421,114.85,0,0,7,1,673,0, 0.00,1,2.00,2.85,2848.39,5814343,-0.01,-0.00
0.00,12422,114.85,0,1,7,1,755,0, 0.00,1,2.00,2.71,2710.14,5815295,-0.08,-0.00
0.00,12423,114.85,0,2,7,1,0,0, 0.00,1,2.00,2.58,2582.15,5816247,-0.14,0.00
0.00,12424,123.80,1,2,7,1,26,0, 0.00,1,2.00,2.49,2485.29,5817199,-0.12,0.00
0.00,12425,123.80,1,2,7,1,106,0, 0.00,1,2.00,2.96,2955.57,5818151,0.20,0.00
0.00,12426,123.80,1,2,7,1,186,0, 0.00,1,2.00,2.95,2949.34,5819103,0.24,-0.00
0.00,12427,129.68,1,2,7,1,267,0, 0.00,1,2.00,2.95,2949.34,5820055,-0.00,0.00
0.00,12428,129.68,1,2,7,1,349,0, 0.00,1,2.00,3.06,3057.43,5821007,0.06,0.00
0.00,12429,129.68,1,0,7,1,428,0, 0.00,1,2.00,3.06,3057.43,5821959,0.06,-0.00
0.00,12430,129.68,0,0,7,1,509,0, 0.00,1,2.00,3.18,3182.98,5822912,0.07,0.00
0.00,12431,129.68,0,0,7,1,589,0, 0.00,1,2.00,2.86,2858.76,5823865,-0.10,-0.00
0.00,12432,129.68,0,0,7,1,671,0, 0.00,1,2.00,3.13,3125.24,5824818,-0.03,0.00
0.00,12433,129.68,0,0,7,1,753,0, 0.00,1,2.00,3.46,3457.58,5825771,0.31,0.00
0.00,12434,129.68,0,0,7,1,833,0, 0.00,1,2.00,3.89,3889.59,5826724,0.40,0.00
0.00,12435,129.68,0,0,7,1,913,0, 0.00,1,2.00,4.32,4320.56,5827677,0.45,-0.00
0.00,12436,129.68,0,0,7,1,994,0, 0.00,1,2.00,4.65,4647.46,5828630,0.40,-0.00
sortie Moteur :129.68	Moteur state :0	Etat :0	flowing: 2	isFlowing: 0 : 0	stoppedChrono :0	 Ampere 0.00A	Wattmetre state 1	Kp: 2.00	Capteur :4.65	rCapteur: 4647.46	Timestamp: 5829583	Dérivée 1: 0.17	Dérivée 2: -0.00
0.00,12437,129.68,0,0,2,0,0,0, 0.00,1,2.00,4.65,4647.46,5829583,0.17,-0.00
0.00,12438,129.68,0,0,2,0,0,0, 0.00,1,2.00,5.09,5091.25,5830536,0.23,0.00
0.00,12439,129.68,0,0,2,0,0,0, 0.00,1,2.00,5.55,5548.16,5831489,0.47,0.00
0.00,12440,129.68,0,0,2,0,0,0, 0.00,1,2.00,5.95,5945.37,5832443,0.45,-0.00
0.00,12441,129.68,0,1,2,0,0,0, 0.00,1,2.00,5.95,5945.37,5833397,0.21,-0.00
0.00,12442,129.68,0,2,3,0,0,27, 0.00,1,2.00,6.19,6191.28,5834351,0.13,0.00
0.00,12443,151.97,1,2,4,0,26,107, 0.00,1,2.00,6.19,6191.28,5835305,0.13,-0.00
0.00,12444,151.97,1,2,4,0,108,190, 0.00,1,2.00,6.57,6567.57,5836259,0.20,0.00
0.00,12445,151.97,1,2,4,0,190,273, 0.00,1,2.00,6.75,6746.46,5837213,0.29,-0.00
0.00,12446,120.00,1,2,5,0,274,356, 0.00,1,2.00,6.88,6879.94,5838167,0.16,-0.00
0.00,12447,120.00,1,2,5,0,357,439, 0.00,1,2.00,7.48,7479.37,5839121,0.38,0.00
0.00,12448,120.00,1,2,1,1,439,0, 5.51,3,2.00,8.63,8629.58,5840075,0.92,0.00
0.00,12449,182.54,1,2,1,1,519,0, 6.45,3,2.00,8.63,8629.58,5841029,0.60,-0.00
0.00,12450,182.54,1,2,1,1,600,0, 2.32,3,2.00,9.69,9686.95,5841983,0.55,0.00
0.00,12451,182.54,1,2,1,1,680,0, 9.54,3,2.00,10.53,10528.69,5842937,1.00,-0.00
0.00,12452,206.64,1,2,1,1,763,0, 24.06,3,2.00,11.35,11353.15,5843892,0.87,-0.00
0.00,12453,206.64,1,2,1,1,847,0, 33.63,3,2.00,12.25,12247.99,5844847,0.90,0.00
0.00,12454,206.64,1,2,1,1,931,0, 35.47,3,2.00,12.97,12974.98,5845802,0.85,-0.00
0.00,12455,230.09,1,2,1,1,1015,0, 35.47,3,2.00,12.97,12974.98,5846757,0.38,-0.00
0.00,12456,230.09,1,2,1,1,1100,0, 31.21,3,2.00,12.94,12940.55,5847712,-0.02,-0.00
0.00,12457,230.09,1,2,1,1,1186,0, 31.21,3,2.00,12.23,12229.37,5848667,-0.39,-0.00
0.00,12458,240.00,1,2,1,1,1273,0, 35.47,3,2.00,10.68,10678.65,5849622,-1.18,-0.00
0.00,12459,240.00,1,2,1,1,1359,0, 35.30,3,2.00,8.78,8781.07,5850577,-1.81,-0.00
0.00,12460,240.00,1,2,1,1,1443,0, 35.30,3,2.00,6.83,6825.56,5851532,-2.02,-0.00
0.00,12461,240.00,1,2,1,1,1528,0, 35.47,3,2.00,6.83,6825.56,5852487,-1.02,0.00
0.00,12462,240.00,1,2,1,1,1611,0, 35.47,3,2.00,5.13,5125.73,5853442,-0.89,-0.00
0.00,12463,240.00,1,2,1,1,1695,0, 35.47,3,2.00,3.41,3414.37,5854397,-1.79,-0.00
0.00,12464,236.37,1,2,1,1,1779,0, 35.47,3,2.00,2.06,2061.65,5855353,-1.60,0.00
0.00,12465,236.37,1,2,1,1,1863,0, 35.47,3,2.00,1.05,1047.67,5856309,-1.24,0.00
0.00,12466,236.37,1,3,1,1,1946,0, 35.47,3,2.00,0.28,284.79,5857265,-0.93,0.00
0.00,12467,233.58,1,3,1,1,2028,0, 35.47,3,2.00,-0.00,-4.46,5858221,-0.55,0.00
0.00,12468,233.58,1,3,1,1,2110,0, 35.47,3,2.00,-0.07,-65.25,5859177,-0.18,0.00
0.00,12469,233.58,1,3,1,1,2194,0, 35.47,3,2.00,-0.20,-195.25,5860133,-0.10,-0.00
0.00,12470,233.83,1,3,1,1,2279,0, 35.47,3,2.00,-0.20,-195.25,5861089,-0.07,0.00
0.00,12471,233.83,1,3,1,1,2363,0, 35.47,3,2.00,-0.28,-278.32,5862045,-0.04,-0.00
0.00,12472,233.83,1,3,1,1,2448,0, 35.47,3,2.00,-0.57,-568.42,5863001,-0.20,-0.00
0.00,12473,232.08,1,3,1,1,2534,0, 35.47,3,2.00,-0.57,-568.42,5863957,-0.15,0.00
0.00,12474,232.08,1,3,1,1,2618,0, 35.47,3,2.00,-1.08,-1077.64,5864913,-0.27,-0.00
0.00,12475,232.08,1,3,1,1,2704,0, 35.47,3,2.00,-1.31,-1314.03,5865869,-0.39,0.00
0.00,12476,228.02,1,3,1,1,2790,0, 35.47,3,2.00,-1.38,-1382.75,5866826,-0.16,0.00
0.00,12477,228.02,1,3,1,1,2875,0, 35.47,3,2.00,-1.80,-1795.84,5867783,-0.25,-0.00
0.00,12478,228.02,1,3,1,1,2961,0, 35.47,3,2.00,-2.38,-2379.94,5868740,-0.52,-0.00
0.00,12479,218.66,1,4,1,1,3047,0, 35.47,3,2.00,-3.23,-3226.14,5869697,-0.75,-0.00
0.00,12480,100.00,0,4,1,1,3134,0, 35.12,3,2.00,-4.13,-4134.95,5870654,-0.92,-0.00
0.00,12481,100.00,0,4,1,1,3220,0, 34.40,3,2.00,-4.60,-4604.37,5871611,-0.72,0.00
0.00,12482,100.00,0,4,1,1,3305,0, 26.18,3,2.00,-4.83,-4830.81,5872568,-0.36,0.00
0.00,12483,100.00,0,4,1,1,3391,0, 9.15,3,2.00,-4.72,-4720.03,5873525,-0.06,0.00
sortie Moteur :100.00	Moteur state :0	Etat :4	flowing: 2	isFlowing: 0 : 0	stoppedChrono :0	 Ampere 0.00A	Wattmetre state 1	Kp: 2.00	Capteur :-4.62	rCapteur: -4622.56	Timestamp: 5874482	Dérivée 1: 0.11	Dérivée 2: -0.00
0.00,12484,100.00,0,4,2,0,0,0, 0.00,1,2.00,-4.62,-4622.56,5874482,0.11,-0.00
0.00,12485,100.00,0,4,2,0,0,0, 0.00,1,2.00,-4.45,-4454.71,5875440,0.14,0.00
0.00,12486,100.00,0,4,2,0,0,0, 0.00,1,2.00,-4.23,-4228.33,5876398,0.21,0.00
0.00,12487,100.00,0,4,2,0,0,0, 0.00,1,2.00,-2.69,-2691.53,5877356,0.92,0.00
0.00,12488,100.00,0,4,2,0,0,0, 0.00,1,2.00,-0.62,-617.61,5878314,1.88,0.00
0.00,12489,100.00,0,1,2,0,0,0, 0.00,1,2.00,1.32,1318.36,5879272,2.09,-0.00
0.00,12490,100.00,0,2,3,0,0,29, 0.00,1,2.00,1.32,1318.36,5880230,1.01,-0.00
0.00,12491,107.41,1,2,4,0,25,109, 0.00,1,2.00,2.06,2057.68,5881188,0.39,0.00
0.00,12492,107.41,1,2,4,0,106,191, 0.00,1,2.00,3.06,3057.43,5882146,0.91,0.00
0.00,12493,107.41,1,2,4,0,188,273, 0.00,1,2.00,3.36,3358.95,5883104,0.68,-0.00
0.00,12494,120.00,1,2,5,0,271,356, 0.00,1,2.00,3.94,3939.27,5884062,0.46,0.00
0.00,12495,120.00,1,2,5,0,354,439, 0.00,1,2.00,4.47,4472.96,5885020,0.58,-0.00
0.00,12496,120.00,1,2,5,0,437,522, 0.00,1,2.00,4.76,4756.96,5885978,0.43,-0.00
0.00,12497,120.00,1,2,5,0,520,605, 0.00,1,2.00,3.97,3971.07,5886937,-0.26,-0.00
0.00,12498,120.00,1,2,5,0,604,689, 0.00,1,2.00,2.67,2666.26,5887896,-1.09,-0.00
0.00,12499,120.00,1,2,5,0,689,774, 0.00,1,2.00,1.65,1654.24,5888855,-1.21,0.00
0.00,12500,120.00,1,2,5,0,772,857, 0.00,1,2.00,1.65,1654.24,5889814,-0.53,0.00
0.00,12501,120.00,1,2,5,0,855,940, 0.00,1,2.00,1.65,1654.24,5890773,0.00,0.00
0.00,12502,120.00,1,2,5,0,937,1022, 0.00,1,2.00,1.08,1083.56,5891732,-0.30,-0.00
0.00,12503,121.36,1,2,6,0,1023,31, 0.00,1,2.00,0.88,876.59,5892691,-0.41,0.00
sortie Moteur :121.36	Moteur state :1	Etat :2	flowing: 2	isFlowing: 0 : 0	stoppedChrono :173	 Ampere 0.00A	Wattmetre state 1	Kp: 2.00	Capteur :1.45	rCapteur: 1445.74	Timestamp: 5893650	Dérivée 1: 0.19	Dérivée 2: 0.00
0.00,12504,120.00,1,2,5,0,0,340, 0.00,1,2.00,1.45,1445.74,5893650,0.19,0.00
0.00,12505,120.00,1,2,5,0,26,422, 0.00,1,2.00,1.86,1861.15,5894609,0.51,-0.00
0.00,12506,120.00,1,2,5,0,108,505, 0.00,1,2.00,1.86,1861.15,5895568,0.22,-0.00
0.00,12507,120.00,1,2,5,0,191,588, 0.00,1,2.00,2.48,2481.69,5896528,0.32,0.00
0.00,12508,120.00,1,2,5,0,273,670, 0.00,1,2.00,2.65,2646.85,5897488,0.41,-0.00
0.00,12509,120.00,1,2,5,0,357,754, 0.00,1,2.00,2.34,2335.39,5898448,-0.08,-0.00
0.00,12510,120.00,1,2,5,0,441,838, 0.00,1,2.00,3.84,3843.44,5899408,0.62,0.00
0.00,12511,120.00,1,2,5,0,523,920, 0.00,1,2.00,5.40,5399.84,5900368,1.60,0.00
0.00,12512,120.00,1,2,5,0,605,1002, 0.00,1,2.00,4.23,4227.17,5901328,0.20,-0.00
0.00,12513,120.00,1,2,6,0,690,30, 0.00,1,2.00,3.84,3840.94,5902288,-0.81,0.00
